row_id,pid,condition_id,style,decel,bus,density,wait_ehmi_duration,cross_ehmi_duration,crossing_status,crossing_delay,crossing_time,safety_margin,q1,q2,q3,early_traffic,early_window,success_flag,trial_order_raw,trial_order_c,paired_default_removed,normal_complete,raw_style,raw_delay,raw_status,wait_raw_any,cross_raw_any,wait_ehmi_any,cross_ehmi_any
443,14,29,2,0,1,1,0,,1,0.85,2.714641,0.4524422,5,7,7,0,0,1,31,13.96875,0,1,2,0.85,1,0,0,0,0
444,14,30,3,0,1,1,,,1,0.26,2.803433,0.8019434,7,7,7,0,0,1,18,0.96875,0,1,3,0.26,1,0,0,0,0
445,14,31,4,0,1,1,,,1,1.04,2.789867,0.224443,6,7,7,0,0,1,11,-6.03125,0,1,4,1.04,1,0,0,0,0
446,15,0,1,1,0,0,,,1,0.27,2.05455,3.33022,4,,,0,0,1,22,4.5,0,1,1,0.27,1,0,0,,
447,15,1,2,1,0,0,0,0,1,1.08,2.417839,2.215648,6,2,5,0,0,1,30,12.5,0,1,2,1.08,1,0,0,0,0
448,15,2,3,1,0,0,0,0,1,0.27,2.3703,3.032833,7,7,7,0,0,1,10,-7.5,0,1,3,0.27,1,0,0,0,0
449,15,3,4,1,0,0,0,,1,1.05,2.012288,2.464542,7,7,6,0,0,1,19,1.5,0,1,4,1.05,1,0,0,0,0
450,15,4,1,0,0,0,,,0,,,,,,,0,1,0,12,-5.5,0,0,1,0,0,0,0,,
451,15,5,2,0,0,0,,,1,0.17,1.661337,1.451876,2,,,0,0,1,26,8.5,1,1,2,0.17,1,0,0,0,0
452,15,6,3,0,0,0,,,,,,,,,,1,0,,18,0.5,0,0,3,-5.02,1,0,0,,
453,15,7,4,0,0,0,0,,1,1.2,1.852207,0.6934901,7,7,7,0,0,1,24,6.5,0,1,4,1.2,1,0,0,0,0
454,15,8,1,1,1,0,,,1,1.73,2.092069,1.880026,7,,,0,0,1,25,7.5,0,1,1,1.73,1,0,0,,
455,15,9,2,1,1,0,,,1,,2.09154,3.426592,5,4,3,0,1,1,4,-13.5,0,1,2,-0.08,1,0,0,0,0
456,15,10,3,1,1,0,0,0,1,0.6,2.233483,2.860853,7,7,6,0,0,1,16,-1.5,0,1,3,0.6,1,0,0,0,0
457,15,11,4,1,1,0,0,,1,0.68,2.142338,2.802623,7,6,7,0,0,1,32,14.5,0,1,4,0.68,1,0,0,0,0
458,15,12,1,0,1,0,,,,,,,,,,1,0,,29,11.5,0,0,1,-5.02,1,0,0,,
459,15,13,2,0,1,0,,,,,,,,,,1,0,,9,-8.5,0,0,2,-5.02,1,0,0,,
460,15,14,3,0,1,0,,,,,,,,,,1,0,,33,15.5,0,0,3,-5.02,1,0,0,,
461,15,15,4,0,1,0,,,,,,,,,,1,0,,5,-12.5,0,0,4,-2.6,1,0,0,,
462,15,16,1,1,0,1,,,1,1.43,1.986266,2.178637,4,,,0,0,1,13,-4.5,0,1,1,1.43,1,1,0,,
463,15,17,2,1,0,1,0,0,1,1.04,2.690716,1.910702,7,1,2,0,0,1,11,-6.5,0,1,2,1.04,1,0,0,0,0
464,15,18,3,1,0,1,0,,1,1.08,2.183748,2.407925,7,7,5,0,0,1,2,-15.5,0,1,3,1.08,1,0,0,0,0
465,15,19,4,1,0,1,0,0,1,1.07,2.193349,2.314967,7,6,7,0,0,1,27,9.5,0,1,4,1.07,1,0,0,0,0
466,15,20,1,0,0,1,,,0,,,,,,,0,0,0,21,3.5,0,0,1,4.89,0,0,0,,
467,15,21,2,0,0,1,0,0,1,0.71,2.768021,0.5223769,4,2,1,0,0,1,15,-2.5,0,1,2,0.71,1,0,0,0,0
468,15,22,3,0,0,1,0,0,1,1.1,2.441287,0.3991706,7,6,5,0,0,1,3,-14.5,0,1,3,1.1,1,0,0,0,0
469,15,23,4,0,0,1,0,,1,1.35,2.057615,0.4420509,6,7,7,0,0,1,20,2.5,0,1,4,1.35,1,0,0,0,0
470,15,24,1,1,1,1,,,1,,1.85569,3.182917,4,,,0,1,1,6,-11.5,0,1,1,-0.08,1,0,0,,
471,15,25,2,1,1,1,,0,1,0.02,1.859552,3.447319,4,3,4,0,0,1,28,10.5,0,1,2,0.02,1,0,0,0,0
472,15,26,3,1,1,1,,0,1,0.02,2.226049,3.427114,6,6,4,0,0,1,8,-9.5,0,1,3,0.02,1,0,0,0,0
473,15,27,4,1,1,1,,0,1,,1.987225,3.179369,4,6,3,0,1,1,17,-0.5,0,1,4,-0.14,1,0,0,0,0
474,15,28,1,0,1,1,,,,,,,,,,1,0,,23,5.5,0,0,1,-5.02,1,0,0,,
475,15,29,2,0,1,1,,0,1,,2.138674,1.375919,6,4,3,0,1,1,31,13.5,0,1,2,-0.1,1,0,0,0,0
476,15,30,3,0,1,1,,,1,0.07,1.892284,1.406006,5,4,1,0,0,1,14,-3.5,0,1,3,0.07,1,0,0,0,0
477,15,31,4,0,1,1,0,,1,1.51,1.762864,0.5317945,6,5,4,0,0,1,7,-10.5,0,1,4,1.51,1,0,0,0,0
478,16,0,1,1,0,0,,,1,,2.954192,2.786184,5,,,0,1,1,26,7.9375,0,1,1,-0.04,1,1,1,,
479,16,1,2,1,0,0,0.2225668,0.4527959,1,1.15,2.858057,1.724759,6,7,7,0,0,1,10,-8.0625,0,1,2,1.15,1,1,1,1,1
480,16,2,3,1,0,0,0.8634552,,1,1.41,2.724051,1.570761,6,6,6,0,0,1,9,-9.0625,0,1,3,1.41,1,1,0,1,0
481,16,3,4,1,0,0,0.6865867,,1,1.11,2.680121,1.87581,5,6,7,0,0,1,32,13.9375,0,1,4,1.11,1,1,0,1,0
482,16,4,1,0,0,0,,,0,,,,,,,0,1,0,20,1.9375,0,0,1,0,0,1,0,,
483,16,5,2,0,0,0,0.19391009,0.0904676,1,0.33,3.096019,0.5353865,5,6,5,0,0,1,30,11.9375,0,1,2,0.33,1,1,1,1,1
484,16,6,3,0,0,0,0.1544552,,1,1.04,2.849227,0.08345149,6,6,6,0,0,1,7,-11.0625,0,1,3,1.04,1,1,0,1,0
485,16,7,4,0,0,0,0.1565453,,1,1.19,2.584737,0.1866385,4,6,5,0,0,1,31,12.9375,0,1,4,1.19,1,1,0,1,0
486,16,8,1,1,1,0,,,1,1.4,2.711864,1.573434,4,,,0,0,1,23,4.9375,0,1,1,1.4,1,1,0,,
487,16,9,2,1,1,0,0.0427104,,1,1.05,2.918213,1.752428,5,6,6,0,0,1,18,-0.0625,0,1,2,1.05,1,1,0,1,0
488,16,10,3,1,1,0,0.0676918,,1,0.1,2.674083,2.925066,4,5,5,0,0,1,17,-1.0625,0,1,3,0.1,1,1,0,1,0
489,16,11,4,1,1,0,,,1,,2.766615,3.030978,4,5,5,0,1,1,33,14.9375,0,1,4,-0.08,1,0,0,0,0
490,16,12,1,0,1,0,,,0,,,,,,,0,1,0,11,-7.0625,0,0,1,0,0,1,0,,
491,16,13,2,0,1,0,0.3332536,,-1,,,,,5,7,0,0,0,22,3.9375,0,0,2,1.18,-1,1,0,1,0
492,16,14,3,0,1,0,0,0.0450324,1,0.09,2.779419,0.9037471,5,6,5,0,0,1,35,16.9375,0,1,3,0.09,1,0,1,0,1
493,16,15,4,0,1,0,,0.1348125,1,0.08,3.058855,0.7076753,6,6,6,0,0,1,16,-2.0625,0,1,4,0.08,1,0,1,0,1
494,16,16,1,1,0,1,,,1,2.06,2.635191,0.9881879,5,,,0,0,1,6,-12.0625,0,1,1,2.06,1,1,0,,
495,16,17,2,1,0,1,0.5536292,,1,1.09,2.547663,2.063955,4,5,5,0,0,1,4,-14.0625,0,1,2,1.09,1,1,0,1,0
496,16,18,3,1,0,1,0.4679916,,1,1.78,2.635724,1.275662,4,5,6,0,0,1,1,-17.0625,0,1,3,1.78,1,1,0,1,0
497,16,19,4,1,0,1,0.0443558,,1,1.06,3.051089,1.610154,6,6,7,0,0,1,21,2.9375,0,1,4,1.06,1,1,0,1,0
498,16,20,1,0,0,1,,,0,,,,,,,0,1,0,13,-5.0625,0,0,1,0,0,1,0,,
499,16,21,2,0,0,1,0.4895459,,-1,,,,,6,7,0,0,0,29,10.9375,0,0,2,1.02,-1,1,0,1,0
500,16,22,3,0,0,1,0.1777302,,1,0.91,3.028976,0.03572661,4,6,6,0,0,1,34,15.9375,0,1,3,0.91,1,1,0,1,0
501,16,23,4,0,0,1,0.6676501,,1,0.98,3.014103,-0.03220245,6,6,7,0,0,1,27,8.9375,0,1,4,0.98,1,1,0,1,0
502,16,24,1,1,1,1,,,1,0.04,2.555162,3.068773,5,,,0,0,1,28,9.9375,0,1,1,0.04,1,0,0,,
503,16,25,2,1,1,1,0.3348324,,1,1.04,2.821289,1.875986,6,6,6,0,0,1,8,-10.0625,0,1,2,1.04,1,1,0,1,0
504,16,26,3,1,1,1,0,,1,0.76,2.534229,2.421158,5,6,6,0,0,1,5,-13.0625,0,1,3,0.76,1,0,0,0,0
505,16,27,4,1,1,1,0.0898482,,1,0.4,3.008382,2.333843,4,5,5,0,0,1,19,0.9375,0,1,4,0.4,1,1,0,1,0
506,16,28,1,0,1,1,,,0,,,,,,,0,0,0,12,-6.0625,0,0,1,5.15,0,1,0,,
507,16,29,2,0,1,1,,,1,0.04,2.646773,0.9452457,5,6,6,0,0,1,2,-16.0625,0,1,2,0.04,1,0,0,0,0
508,16,30,3,0,1,1,0,,1,0.6,2.907387,0.4459515,6,6,7,0,0,1,15,-3.0625,0,1,3,0.6,1,0,0,0,0
509,16,31,4,0,1,1,,,,,,,,,,1,0,,14,-4.0625,0,0,4,-5.02,1,0,0,,
510,17,0,1,1,0,0,,,1,1.52,2.007197,2.18519,4,,,0,0,1,1,-17.28125,0,1,1,1.52,1,0,0,,
511,17,1,2,1,0,0,0.5023861,0.4993911,1,0.94,1.985558,2.777144,6,4,7,0,0,1,24,5.71875,0,1,2,0.94,1,1,1,1,1
512,17,2,3,1,0,0,0.7090628,0.062788,1,1.04,2.175166,2.620576,6,7,7,0,0,1,16,-2.28125,0,1,3,1.04,1,1,1,1,1
513,17,3,4,1,0,0,0.5564376,0.0409092,1,1.03,1.810203,2.842213,7,7,7,0,0,1,29,10.71875,0,1,4,1.03,1,1,1,1,1
514,17,4,1,0,0,0,,,0,,,,,,,0,1,0,34,15.71875,0,0,1,0,0,1,0,,
515,17,5,2,0,0,0,,,,,,,,,,1,0,,6,-12.28125,0,0,2,-5.02,0,0,0,,
516,17,6,3,0,0,0,0.7497111,0,1,0.85,1.972578,0.9225377,5,6,7,0,0,1,26,7.71875,0,1,3,0.85,1,1,0,1,0
517,17,7,4,0,0,0,0.9314324,0.7682888,1,0.98,1.722942,0.9130237,6,7,7,0,0,1,30,11.71875,0,1,4,0.98,1,1,1,1,1
518,17,8,1,1,1,0,,,1,2.02,1.911176,1.723519,6,,,0,0,1,17,-1.28125,0,1,1,2.02,1,1,0,,
519,17,9,2,1,1,0,2.434413,0.1818938,1,2.51,1.8485,1.301646,7,4,5,0,0,1,28,9.71875,0,1,2,2.51,1,1,1,1,1
520,17,10,3,1,1,0,0.6441272,0.3726616,1,0.93,1.943716,2.846193,7,6,7,0,0,1,27,8.71875,0,1,3,0.93,1,1,1,1,1
521,17,11,4,1,1,0,0,0,1,0.99,1.775616,2.843371,6,7,7,0,0,1,13,-5.28125,0,1,4,0.99,1,0,0,0,0
522,17,12,1,0,1,0,,,0,,,,,,,0,1,0,21,2.71875,0,0,1,0,0,1,0,,
523,17,13,2,0,1,0,0.6879788,,1,1.09,1.887923,0.767003,4,5,7,0,0,1,18,-0.28125,0,1,2,1.09,1,1,0,1,0
524,17,14,3,0,1,0,0,0,1,0.89,1.74739,0.9774326,6,6,7,0,0,1,3,-15.28125,0,1,3,0.89,1,0,0,0,0
525,17,15,4,0,1,0,0,0,1,1.13,1.643582,0.837163,7,7,7,0,0,1,11,-7.28125,0,1,4,1.13,1,0,0,0,0
526,17,16,1,1,0,1,,,1,1.59,1.680541,2.318381,6,,,0,0,1,10,-8.28125,0,1,1,1.59,1,0,0,,
527,17,17,2,1,0,1,,,1,0.06,1.803273,3.295604,6,,,0,0,1,8,-10.28125,1,1,2,0.06,1,0,0,0,0
528,17,18,3,1,0,1,,,1,0.15,1.763001,3.332082,5,,,0,0,1,9,-9.28125,1,1,3,0.15,1,0,0,0,0
529,17,19,4,1,0,1,0.3136839,0.1688609,1,0.98,1.877259,2.820719,7,7,7,0,0,1,19,0.71875,0,1,4,0.98,1,1,1,1,1
530,17,20,1,0,0,1,,,0,,,,,,,0,0,0,33,14.71875,0,0,1,5.16,0,1,0,,
531,17,21,2,0,0,1,0.2005972,0.7886095,1,0.11,1.898592,1.389748,6,4,6,0,0,1,32,13.71875,0,1,2,0.11,1,1,1,1,1
532,17,22,3,0,0,1,0,,1,0.95,1.713362,0.9441145,6,6,7,0,0,1,2,-16.28125,0,1,3,0.95,1,0,0,0,0
533,17,23,4,0,0,1,0.1548461,0.7975256,1,0.78,1.913292,0.9428235,5,7,7,0,0,1,35,16.71875,0,1,4,0.78,1,1,1,1,1
534,17,24,1,1,1,1,,,1,1.55,1.846552,2.146714,7,,,0,0,1,20,1.71875,0,1,1,1.55,1,1,1,,
535,17,25,2,1,1,1,0,,1,0.73,1.640707,3.331296,6,5,7,0,0,1,4,-14.28125,0,1,2,0.73,1,0,0,0,0
536,17,26,3,1,1,1,0,0,1,1.08,1.667648,2.848361,7,7,7,0,0,1,12,-6.28125,0,1,3,1.08,1,0,0,0,0
537,17,27,4,1,1,1,0.6011044,0.0851602,1,0.91,1.901602,2.909193,7,7,7,0,0,1,25,6.71875,0,1,4,0.91,1,1,1,1,1
538,17,28,1,0,1,1,,,0,,,,,,,0,1,0,5,-13.28125,0,0,1,0,0,0,0,,
539,17,29,2,0,1,1,,,0,,,,,,,0,1,0,14,-4.28125,0,0,2,0,0,0,0,0,
540,17,30,3,0,1,1,0.0449933,0.0400722,1,0.81,1.827807,0.9991406,6,7,7,0,0,1,22,3.71875,0,1,3,0.81,1,1,1,1,1
541,17,31,4,0,1,1,0.3121546,0.5027664,1,0.89,1.797878,0.9522548,6,7,7,0,0,1,31,12.71875,0,1,4,0.89,1,1,1,1,1
542,18,0,1,1,0,0,,,1,2.46,2.114169,1.034338,6,,,0,0,1,21,4.5,0,1,1,2.46,1,1,0,,
543,18,1,2,1,0,0,0.0646468,0,1,1.39,2.236236,1.9342,7,4,4,0,0,1,19,2.5,0,1,2,1.39,1,1,0,1,0
544,18,2,3,1,0,0,0,,1,1.31,2.317815,2.093709,5,5,6,0,0,1,4,-12.5,0,1,3,1.31,1,0,0,0,0
545,18,3,4,1,0,0,0,0,1,1.8,2.710182,1.222745,6,7,6,0,0,1,27,10.5,0,1,4,1.8,1,0,0,0,0
546,18,4,1,0,0,0,,,0,,,,,,,0,1,0,10,-6.5,0,0,1,0,0,0,0,,
547,18,5,2,0,0,0,,,0,,,,,,,0,1,0,5,-11.5,0,0,2,0,0,0,0,0,
548,18,6,3,0,0,0,0,0,1,1.33,1.944565,0.5026222,2,5,4,0,0,1,20,3.5,0,1,3,1.33,1,0,0,0,0
549,18,7,4,0,0,0,,,0,,,,,,,0,1,0,25,8.5,0,0,4,0,0,0,0,0,
550,18,8,1,1,1,0,,,1,2.51,2.028659,1.122268,5,,,0,0,1,8,-8.5,0,1,1,2.51,1,0,0,,
551,18,9,2,1,1,0,0,0,1,1.11,2.232245,2.392688,5,4,5,0,0,1,32,15.5,0,1,2,1.11,1,0,0,0,0
552,18,10,3,1,1,0,,0,1,0.23,2.160027,3.295915,4,,,0,0,1,13,-3.5,1,1,3,0.23,1,0,0,0,0
553,18,11,4,1,1,0,0,,1,0.62,2.889987,2.270486,6,6,5,0,0,1,1,-15.5,0,1,4,0.62,1,0,0,0,0
554,18,12,1,0,1,0,,,0,,,,,,,0,1,0,11,-5.5,0,0,1,0,0,0,0,,
555,18,13,2,0,1,0,,,1,0.04,2.340537,1.165097,4,,,0,0,1,2,-14.5,1,1,2,0.04,1,0,0,0,0
556,18,14,3,0,1,0,,,0,,,,,,,0,1,0,3,-13.5,0,0,3,0,0,0,0,0,
557,18,15,4,0,1,0,0,0,1,0.96,2.079339,0.6694137,4,7,6,0,0,1,17,0.5,0,1,4,0.96,1,0,0,0,0
558,18,16,1,1,0,1,,,1,2.07,2.826019,0.8766012,7,,,0,0,1,24,7.5,0,1,1,2.07,1,0,0,,
559,18,17,2,1,0,1,0,0,1,0.98,2.524531,2.300378,7,4,2,0,0,1,26,9.5,0,1,2,0.98,1,0,0,0,0
560,18,18,3,1,0,1,0,0,1,1.06,2.121159,2.453092,6,6,6,0,0,1,30,13.5,0,1,3,1.06,1,0,0,0,0
561,18,19,4,1,0,1,0,0,1,0.96,2.22098,2.51248,7,7,7,0,0,1,22,5.5,0,1,4,0.96,1,0,0,0,0
562,18,20,1,0,0,1,,,0,,,,,,,0,1,0,14,-2.5,0,0,1,0,0,0,0,,
563,18,21,2,0,0,1,0,0,1,0.8,2.273224,0.7495224,3,2,2,0,0,1,16,-0.5,0,1,2,0.8,1,0,0,0,0
564,18,22,3,0,0,1,,,0,,,,,,,0,1,0,18,1.5,0,0,3,0,0,0,0,0,
565,18,23,4,0,0,1,0,0,1,1,2.010788,0.6963305,2,7,5,0,0,1,15,-1.5,0,1,4,1,1,0,0,0,0
566,18,24,1,1,1,1,,,1,1.85,2.488761,1.334985,2,,,0,0,1,28,11.5,0,1,1,1.85,1,0,0,,
567,18,25,2,1,1,1,0,,1,0.93,2.079792,2.678269,2,4,5,0,0,1,12,-4.5,0,1,2,0.93,1,0,0,0,0
568,18,26,3,1,1,1,0,,1,0.97,2.172788,2.585893,4,6,4,0,0,1,7,-9.5,0,1,3,0.97,1,0,0,0,0
569,18,27,4,1,1,1,0,0,1,0.84,2.087079,2.770365,7,7,7,0,0,1,23,6.5,0,1,4,0.84,1,0,0,0,0
570,18,28,1,0,1,1,,,0,,,,,,,0,1,0,29,12.5,0,0,1,0,0,0,0,,
571,18,29,2,0,1,1,0,,1,1.16,2.123442,0.592003,1,4,4,0,0,1,31,14.5,0,1,2,1.16,1,0,0,0,0
572,18,30,3,0,1,1,,,0,,,,,,,0,1,0,9,-7.5,0,0,3,0,0,0,0,0,
573,18,31,4,0,1,1,0,,1,1.06,2.065257,0.6917737,4,6,6,0,0,1,6,-10.5,0,1,4,1.06,1,0,0,0,0
574,19,0,1,1,0,0,,,1,1.89,2.765443,1.117042,6,,,0,0,1,33,15.5,0,1,1,1.89,1,1,0,,
575,19,1,2,1,0,0,0.2667287,0.0626282,1,1.09,2.782436,1.892952,7,7,7,0,0,1,26,8.5,0,1,2,1.09,1,1,1,1,1
576,19,2,3,1,0,0,,0.0889334,1,1.11,2.998921,1.704418,7,7,7,0,0,1,19,1.5,0,1,3,1.11,1,0,1,0,1
577,19,3,4,1,0,0,0.4172751,0.0420015,1,1.15,2.765149,1.912892,7,7,7,0,0,1,23,5.5,0,1,4,1.15,1,1,1,1,1
578,19,4,1,0,0,0,,,0,,,,,,,0,1,0,3,-14.5,0,0,1,0,0,1,0,,
579,19,5,2,0,0,0,0.2222423,0.4197693,1,1.24,2.200548,0.3596482,3,7,7,0,0,1,29,11.5,0,1,2,1.24,1,1,1,1,1
580,19,6,3,0,0,0,0.2701884,0.1013977,1,1.31,2.073412,0.4703351,4,7,5,0,0,1,2,-15.5,0,1,3,1.31,1,1,1,1,1
581,19,7,4,0,0,0,0.4657256,0.0413406,1,1.04,2.208183,0.5389217,5,7,7,0,0,1,7,-10.5,0,1,4,1.04,1,1,1,1,1
582,19,8,1,1,1,0,,,1,1.97,2.688182,1.115313,6,,,0,0,1,21,3.5,0,1,1,1.97,1,1,1,,
583,19,9,2,1,1,0,,0.0979018,1,0.89,2.800073,2.188143,7,7,7,0,0,1,6,-11.5,0,1,2,0.89,1,0,1,0,1
584,19,10,3,1,1,0,0.1083304,0.1683627,1,0.98,2.647341,2.000252,7,7,7,0,0,1,30,12.5,0,1,3,0.98,1,1,1,1,1
585,19,11,4,1,1,0,0.6170585,0.023606,1,1.25,2.715563,1.728459,7,7,7,0,0,1,27,9.5,0,1,4,1.25,1,1,1,1,1
586,19,12,1,0,1,0,,,0,,,,,,,0,1,0,12,-5.5,0,0,1,0,0,1,0,,
587,19,13,2,0,1,0,0.62815769,0.0206352,1,0.93,2.509917,0.4819803,6,7,7,0,0,1,32,14.5,0,1,2,0.93,1,1,1,1,1
588,19,14,3,0,1,0,0.0437797,0.1276376,1,1.13,2.123116,0.5993283,4,7,5,0,0,1,5,-12.5,0,1,3,1.13,1,1,1,1,1
589,19,15,4,0,1,0,,,,,,,,,,1,0,,31,13.5,0,0,4,-5.02,0,0,0,,
590,19,16,1,1,0,1,,,1,2.11,2.531372,1.054564,6,,,0,0,1,4,-13.5,0,1,1,2.11,1,1,1,,
591,19,17,2,1,0,1,0.775075,,1,1.31,2.735736,1.731489,7,7,7,0,0,1,8,-9.5,0,1,2,1.31,1,1,0,1,0
592,19,18,3,1,0,1,0.333706,1.0404037,1,1.19,3.392117,1.30332,7,7,7,0,0,1,13,-4.5,0,1,3,1.19,1,1,1,1,1
593,19,19,4,1,0,1,0.1391751,0,1,0.23,2.783622,2.702474,7,7,7,0,0,1,25,7.5,0,1,4,0.23,1,1,0,1,0
594,19,20,1,0,0,1,,,0,,,,,,,0,1,0,10,-7.5,0,0,1,0,0,1,0,,
595,19,21,2,0,0,1,0.2915043,0.1330286,1,0.98,2.328599,0.5313011,7,7,7,0,0,1,16,-1.5,0,1,2,0.98,1,1,1,1,1
596,19,22,3,0,0,1,0.7264716,0.1356151,1,1.03,2.57855,0.3416814,6,7,6,0,0,1,15,-2.5,0,1,3,1.03,1,1,1,1,1
597,19,23,4,0,0,1,0.33183,0.0673966,1,1.28,2.501028,0.1345904,2,7,4,0,0,1,22,4.5,0,1,4,1.28,1,1,1,1,1
598,19,24,1,1,1,1,,,1,1.49,2.797359,1.592458,7,,,0,0,1,18,0.5,0,1,1,1.49,1,1,1,,
599,19,25,2,1,1,1,0.0923549,0,1,0.8,3.061608,1.930451,7,7,6,0,0,1,9,-8.5,0,1,2,0.8,1,1,0,1,0
600,19,26,3,1,1,1,0,0.1665043,1,0.19,3.031181,2.591349,7,7,6,0,0,1,17,-0.5,0,1,3,0.19,1,0,1,0,1
601,19,27,4,1,1,1,0.5188904,0.2710627,1,1.33,2.709607,1.638371,7,7,7,0,0,1,11,-6.5,0,1,4,1.33,1,1,1,1,1
602,19,28,1,0,1,1,,,1,0.36,2.641417,0.8067385,6,,,0,0,1,28,10.5,0,1,1,0.36,1,1,1,,
603,19,29,2,0,1,1,0.5148459,0.0888217,1,1.4,2.398106,0.2717782,4,6,5,0,0,1,14,-3.5,0,1,2,1.4,1,1,1,1,1
604,19,30,3,0,1,1,0.379733,0,1,0.76,2.620084,0.5075188,6,7,7,0,0,1,24,6.5,0,1,3,0.76,1,1,0,1,0
605,19,31,4,0,1,1,,,0,,,,,,,0,1,0,20,2.5,0,0,4,0,0,1,0,1,
606,20,0,1,1,0,0,,,1,2.04,2.505539,1.152291,6,,,0,0,1,10,-6,0,1,1,2.04,1,1,1,,
607,20,1,2,1,0,0,0.6325638,0.1810841,1,0.99,2.445577,2.208842,5,6,6,0,0,1,1,-15,0,1,2,0.99,1,1,1,1,1
608,20,2,3,1,0,0,,0.5793146,1,,2.94122,3.155869,6,7,7,0,1,1,26,10,0,1,3,-0.26,1,0,1,0,1
609,20,3,4,1,0,0,0.3785765,,1,0.89,2.210287,2.535824,7,7,7,0,0,1,14,-2,0,1,4,0.89,1,1,0,1,0
610,20,4,1,0,0,0,,,0,,,,,,,0,0,0,17,1,0,0,1,3.89,0,0,0,,
611,20,5,2,0,0,0,0.4722848,0.0417613,1,0.78,2.427348,0.6837773,4,7,7,0,0,1,12,-4,0,1,2,0.78,1,1,1,1,1
612,20,6,3,0,0,0,,,,,,,,,,1,0,,28,12,0,0,3,-5.02,-1,0,0,,
613,20,7,4,0,0,0,0.5498051,0.3439983,1,1.14,2.543284,0.3816572,2,7,7,0,0,1,2,-14,0,1,4,1.14,1,1,1,1,1
614,20,8,1,1,1,0,,,1,,2.58917,3.476282,7,,,0,1,1,29,13,0,1,1,-0.34,1,0,1,,
615,20,9,2,1,1,0,,0.2113511,1,,2.67495,3.394532,4,7,7,0,1,1,23,7,0,1,2,-0.48,1,0,1,0,1
616,20,10,3,1,1,0,0.5350321,0.5215189,1,1.13,2.460016,2.163806,7,7,7,0,0,1,8,-8,0,1,3,1.13,1,1,1,1,1
617,20,11,4,1,1,0,0.4665801,,1,0.93,2.614659,2.256781,7,7,7,0,0,1,5,-11,0,1,4,0.93,1,1,0,1,0
618,20,12,1,0,1,0,,,0,,,,,,,0,0,0,11,-5,0,0,1,4.36,0,0,0,,
619,20,13,2,0,1,0,,,,,,,,,,1,0,,4,-12,0,0,2,-5.02,0,1,0,,
620,20,15,4,0,1,0,0.7554379,,1,0.86,2.304074,0.6089974,4,7,7,0,0,1,7,-9,0,1,4,0.86,1,1,0,1,0
621,20,16,1,1,0,1,,,1,1.35,2.433734,1.905055,6,,,0,0,1,13,-3,0,1,1,1.35,1,1,1,,
622,20,17,2,1,0,1,,0.769659,1,,2.718396,3.366095,7,7,4,0,1,1,19,3,0,1,2,-0.48,1,0,1,0,1
623,20,18,3,1,0,1,,0.4666437,1,,2.848704,3.291436,7,7,7,0,1,1,25,9,0,1,3,-0.32,1,0,1,0,1
624,20,19,4,1,0,1,0.4607611,0.34257309,1,0.84,2.604371,2.253493,7,7,7,0,0,1,9,-7,0,1,4,0.84,1,1,1,1,1
625,20,20,1,0,0,1,,,0,,,,,,,0,0,0,16,0,0,0,1,4.72,0,1,0,,
626,20,21,2,0,0,1,0.2864679,0,1,0.78,2.643026,0.4818027,3,7,4,0,0,1,21,5,0,1,2,0.78,1,1,0,1,0
627,20,22,3,0,0,1,,0.4694445,1,,2.880465,1.025361,7,7,7,0,1,1,24,8,0,1,3,-0.14,1,0,1,0,1
628,20,23,4,0,0,1,0.136273,0.1769424,1,0.24,2.227687,1.110009,7,7,4,0,0,1,15,-1,0,1,4,0.24,1,1,1,1,1
629,20,24,1,1,1,1,,,1,,3.096288,3.147477,7,,,0,1,1,20,4,0,1,1,-0.52,1,0,1,,
630,20,25,2,1,1,1,,0.3824463,1,,2.554006,3.439408,6,7,7,0,1,1,22,6,0,1,2,-0.28,1,0,1,0,1
631,20,26,3,1,1,1,0.5778081,0.2850859,1,0.93,2.260856,2.48682,7,7,7,0,0,1,3,-13,0,1,3,0.93,1,1,1,1,1
632,20,27,4,1,1,1,,0.523301,1,,2.572846,3.204686,7,7,7,0,1,1,31,15,0,1,4,-0.08,1,0,1,0,1
633,20,28,1,0,1,1,,,0,,,,,,,0,0,0,30,14,0,0,1,4.11,0,0,0,,
634,20,29,2,0,1,1,0.4229332,0.0900777,1,0.84,2.187588,0.6891709,4,7,7,0,0,1,18,2,0,1,2,0.84,1,1,1,1,1
635,20,30,3,0,1,1,,0.8458343,1,,2.743654,1.044772,6,7,7,0,1,1,27,11,0,1,3,-0.16,1,0,1,0,1
636,20,31,4,0,1,1,,,0,,,,,,,0,0,0,6,-10,0,0,4,5.19,0,1,0,1,
637,21,0,1,1,0,0,,,1,1.69,2.766545,1.362341,7,,,0,0,1,17,0.5,0,1,1,1.69,1,1,0,,
638,21,1,2,1,0,0,,0.0463669,1,,3.468699,2.569476,6,7,7,0,1,1,22,5.5,0,1,2,-0.28,1,0,1,0,1
639,21,2,3,1,0,0,,0.2858896,1,,3.763685,2.31506,6,7,6,0,1,1,15,-1.5,0,1,3,-0.24,1,0,1,0,1
640,21,3,4,1,0,0,0.1535496,0.0701277,1,0.93,2.4402,2.370245,7,7,7,0,0,1,8,-8.5,0,1,4,0.93,1,1,1,1,1
