被试编号,实验条件,eHMI样式,紧急程度,追赶公交车,车流密度,环境照度,注视次数eHMI1,eHMI2,eHMI3,eHMI,车辆,总,注视时长eHMI1,eHMI2,eHMI3,eHMI,车辆,总,首次注视,穿越过程注视次数eHMI1,eHMI2,eHMI3,eHMI,车辆,总,穿越过程注视时长eHMI1,eHMI2,eHMI3,eHMI,车辆,总,首次注视,瞳孔最大,瞳孔平均,瞳孔差值,穿越过程瞳孔最大,穿越过程瞳孔平均,穿越过程瞳孔差值,穿越状态,穿越延误,穿越时间,安全边际,安全距离,Q1,Q2,Q3
14,18,3,1,False,High,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.598122,4.461133,0.1806564,5.064377,4.295016,0.9090476,1,1.07,2.871298,1.84594,5.131714,5,6,6
14,23,4,2,False,High,Clear,0,0,0,0,2,2,0,0,0,0,0.5107392,0.5107392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.568161,4.418585,0.1495757,5.394127,4.299524,1.426207,1,0.91,2.804807,0.3453056,1.065369,4,6,6
14,17,2,1,False,High,Clear,0,0,0,0,4,4,0,0.0434619,0,0.0434619,0.5559362,0.5993981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.552887,4.395705,0.1361923,4.895683,4.232216,0.8250432,1,1.07,2.863357,1.888879,5.251084,5,5,6
14,31,4,2,True,High,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.247742,4.11494,0.4127929,4.580048,3.878203,0.8622811,1,1.04,2.789867,0.224443,0.6421972,6,7,7
14,19,4,1,False,High,Clear,0,0,0,0,0,0,0,0,0,0,0.0909106,0.0909106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.511024,4.250179,0.2608457,4.76828,3.959437,1.00553,1,0.89,2.880911,1.989648,5.53122,7,7,7
14,1,2,1,False,Low,Clear,0,0,0,0,2,2,0,0.041619,0,0.041619,0.1575882,0.1992072,0,0,0,0,0,0,0,0,0,0,0,0.044898,0.044898,0,4.933548,4.581987,0.3515611,5.009895,4.070253,1.116761,1,0.58,3.194102,2.077742,5.776124,6,7,6
14,21,2,2,False,High,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.928368,4.360296,0.5680718,5.020348,4.272039,0.957345,1,0.79,2.854367,0.3627242,1.119111,6,7,7
14,0,1,1,False,Low,Clear,0,0,0,0,6,6,0,0,0,0,0.6636958,0.6636958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.100975,4.506542,0.4736824,0,0,0,0,0.00,0,0,0,2,1,1
14,30,3,2,True,High,Clear,0,0,0,0,2,2,0,0,0,0,0.4451338,0.4451338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.07019,4.579265,0.4909258,4.661018,4.025296,0.8119893,1,0.82,2.851455,0.3384848,1.033494,6,7,7
14,25,2,1,True,High,Clear,0,0,0,0,2,2,0,0.046952,0,0.046952,0.447007,0.493959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.569176,4.483705,0.08547115,4.764381,3.960115,0.9967587,1,0.52,2.966279,2.376705,6.607239,6,7,6
14,30,3,2,True,High,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.592827,4.537004,0.05582285,5.09536,4.283611,0.8380661,1,0.26,2.803433,0.8019434,3.269761,7,7,7
14,26,3,1,True,High,Clear,0,0,0,0,4,4,0,0,0,0,0.6447743,0.6447743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.748665,4.497959,0.1810818,4.768166,4.157511,0.8040228,1,1.13,2.770156,1.869174,5.196305,6,7,6
14,20,1,2,False,High,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.595207,4.479493,0.1157141,5.096283,4.462126,0.6145639,1,0.31,2.72914,0.7669379,3.053406,5,1,1
14,8,1,1,True,Low,Clear,0,0,0,0,6,6,0.0224552,0.0196409,0,0.0420961,1.315408,1.357504,0,0,0,0,0,3,3,0,0,0,0,0.0894668,0.0894668,0,4.570702,4.384323,0.1581354,4.94342,4.301908,0.7550693,1,1.93,2.767806,1.073456,2.984208,4,1,1
14,10,3,1,True,Low,Clear,0,0,0,0,4,4,0,0,0,0,0.6645441,0.6645441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.855644,4.534046,0.417088,4.979691,4.164878,0.9595509,1,1.14,2.81738,1.812014,5.0374,5,7,6
14,5,2,2,False,Low,Clear,0,0,0,0,13,13,0.1538263,0,0,0.1538263,2.166169,2.319995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.112854,3.957872,0.1549819,0,0,0,0,0.00,0,0,0,2,1,1
14,12,1,2,True,Low,Clear,4,0,0,4,18,22,0.8241906,0.085172,0,0.9093626,2.332088,3.241451,2.60208,0,0,0,0,0,0,0,0,0,0,0,0,0,4.652206,4.262647,0.4327412,0,0,0,0,0.00,0,0,0,2,1,1
14,7,4,2,False,Low,Clear,0,0,0,0,0,0,0,0,0,0,0.0666067,0.0666067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.586113,4.418638,0.3815107,4.853844,4.185377,0.8678803,1,1.04,2.579616,0.3544686,1.070954,5,7,7
14,3,4,1,False,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.568092,4.348778,0.6335983,5.014702,4.059344,1.129938,1,0.97,2.666456,2.09153,5.814454,6,7,7
14,6,3,2,False,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.537094,4.372173,0.07249594,4.740883,4.143681,0.7911334,1,1.02,2.580531,0.3624858,1.129975,5,7,7
14,4,1,2,False,Low,Clear,3,0,0,3,6,9,0.333293,0.2448209,0,0.5781139,1.600486,2.1786,3.219268,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65715,4.210963,0.4011679,0,0,0,0,0.00,0,0,0,2,1,1
14,2,3,1,False,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.43187,3.907296,0.1542611,4.708466,4.239836,0.5737686,1,0.96,2.551595,2.226988,6.191025,4,7,7
14,22,3,2,False,High,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.510284,4.405992,0.1042929,4.734238,3.999479,1.041415,1,0.78,2.713162,0.4644457,1.566712,5,7,7
14,29,2,2,True,High,Clear,0,0,0,0,4,4,0,0,0,0,0.5108231,0.5108231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.586693,4.418324,0.1683688,4.919319,4.155697,1.143062,1,0.85,2.714641,0.4524422,1.468308,5,7,7
14,13,2,2,True,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.310783,4.158485,0.152298,4.71521,4.096438,0.7973857,1,0.79,2.608659,0.5504725,1.892136,4,7,6
14,24,1,1,True,High,Clear,0,0,0,0,6,6,0,0.2262785,0,0.2262785,1.79756,2.023839,0,0,0,0,0,1,1,0,0,0,0,0.4823266,0.4823266,0,4.517731,4.398602,0.1316667,4.931694,4.282413,0.947274,1,2.16,2.901361,0.7462044,2.074448,3,1,1
15,9,2,1,True,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.727425,4.53021,0.1192026,1,-5.02,1.892371,16.23691,135.307,4,1,1
15,18,3,1,False,High,Clear,0,0,0,0,2,2,0,0,0,0,0.5736635,0.5736635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.468063,4.276639,0.09573174,4.592018,4.352465,0.2870498,1,1.08,2.183748,2.407925,6.694031,7,7,5
15,22,3,2,False,High,Clear,0,0,0,0,3,3,0,0,0,0,0.9111975,0.9111975,0,0,0,0,0,1,1,0,0,0,0,0.3419619,0.3419619,0,4.383636,4.272034,0.07140732,4.554871,4.387889,0.1374373,1,1.10,2.441287,0.3991706,1.295426,7,6,5
15,9,2,1,True,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.456207,4.456207,0,4.660591,4.439845,0.2111382,1,-0.08,2.09154,3.426592,10.57204,5,4,3
15,15,4,2,True,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.628197,4.412166,0.1672912,1,-2.60,1.959107,3.260841,27.17357,1,1,1
15,24,1,1,True,High,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18409,4.18409,0,4.637962,4.414437,0.1351829,1,-0.08,1.85569,3.182917,10.83876,4,1,1
15,31,4,2,True,High,Clear,0,0,0,0,6,6,0,0,0,0,0.5104915,0.5104915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.363853,4.190332,0.09064817,4.471092,4.256061,0.2688675,1,1.51,1.762864,0.5317945,1.861969,6,5,4
15,26,3,1,True,High,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0.4856983,0.4856983,0,4.143753,4.143753,0,4.39682,4.201656,0.1958551,1,0.02,2.226049,3.427114,9.527375,6,6,4
15,13,2,2,True,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.680595,4.39795,0.1763439,1,-5.02,1.890153,11.0481,92.06709,2,1,1
15,2,3,1,False,Low,Clear,0,0,0,0,2,2,0,0,0,0,0.1780106,0.1780106,0,0,0,0,0,1,1,0,0,0,0,0.2629164,0.2629164,0,4.636253,4.395114,0.2411389,4.767654,4.441792,0.3673358,1,0.27,2.3703,3.032833,8.431275,7,7,7
15,17,2,1,False,High,Clear,0,0,0,0,4,4,0,0,0,0,0.6002767,0.6002767,0,0,0,0,0,5,5,0,0,0,0,1.066733,1.066733,0,4.443916,4.315739,0.1532059,4.464355,4.220295,0.2797108,1,1.04,2.690716,1.910702,5.311753,7,1,2
15,4,1,2,False,Low,Clear,0,0,0,0,6,6,0,0,0,0,1.047789,1.047789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.468071,4.325888,0.115613,0,0,0,0,0.00,0,0,0,7,1,1
15,16,1,1,False,High,Clear,0,0,0,0,6,6,0,0.0682791,0,0.0682791,0.7084811,0.7767602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.476212,4.321549,0.1134171,4.538269,4.338639,0.2293382,1,1.43,1.986266,2.178637,6.056611,4,1,1
15,30,3,2,True,High,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.545441,4.355887,0.1895533,4.590546,4.403879,0.1547532,1,0.07,1.892284,1.406006,7.892334,5,4,1
15,21,2,2,False,High,Clear,0,0,0,0,2,2,0,0,0,0,0.4877661,0.4877661,0,0,0,0,0,12,12,0,0,0,0,1.532241,1.532241,0,4.505241,4.287127,0.2181144,4.553467,4.340667,0.224546,1,0.71,2.768021,0.5223769,1.795563,4,2,1
15,10,3,1,True,Low,Clear,0,0,0,0,2,2,0,0,0,0,0.2870697,0.2870697,0,0,0,0,0,5,5,0,0,0,0,0.4937508,0.4937508,0,4.272514,4.199251,0.07326317,4.461319,4.323572,0.144711,1,0.60,2.233483,2.860853,7.953171,7,7,6
15,27,4,1,True,High,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0.6530389,0.6530389,0,0,0,0,4.596977,4.367096,0.2396107,1,-0.14,1.987225,3.179369,10.6232,4,6,3
15,6,3,2,False,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.624588,4.418005,0.1853909,1,-5.02,1.97404,5.77749,48.14555,4,1,1
15,3,4,1,False,Low,Clear,0,0,0,0,4,4,0,0,0,0,0.6569075,0.6569075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.198868,4.086854,0.2500675,4.37886,4.124273,0.286932,1,1.05,2.012288,2.464542,6.851426,7,7,6
15,23,4,2,False,High,Clear,0,0,0,0,4,4,0,0,0,0,0.8012527,0.8012527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.262268,4.103712,0.09948826,4.423477,4.193805,0.2562594,1,1.35,2.057615,0.4420509,1.448731,6,7,7
15,20,1,2,False,High,Clear,0,0,0,0,5,5,0,0,0,0,0.6902494,0.6902494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.490334,4.306441,0.1438966,4.476555,4.341663,0.1348915,0,4.89,0.5086085,0,0,4,1,1
15,0,1,1,False,Low,Clear,0,0,0,0,2,2,0,0,0,0,0.1134005,0.1134005,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4.322624,4.281905,0.04071903,4.506393,4.261093,0.2083683,1,0.27,2.05455,3.33022,9.258012,4,1,1
15,28,1,2,True,High,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5709,4.513138,0.05776215,4.624001,4.284781,0.2230015,1,-5.02,1.792296,1.494498,8.676011,4,1,1
15,7,4,2,False,Low,Clear,0,0,0,0,4,4,0,0,0,0,0.7064744,0.7064744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.502975,4.371269,0.09499121,4.458832,4.249427,0.1831379,1,1.20,1.852207,0.6934901,2.627839,7,7,7
15,8,1,1,True,Low,Clear,0,0,0,0,3,3,0,0,0,0,0.5564773,0.5564773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.399445,4.194646,0.1510592,4.448456,4.213647,0.2436261,1,1.73,2.092069,1.880026,5.226471,7,1,1
15,5,2,2,False,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.437088,4.394878,0.0422101,4.452744,4.26332,0.1875782,1,0.17,1.661337,1.451876,8.196275,2,1,1
15,19,4,1,False,High,Clear,0,0,0,0,4,4,0,0,0,0,0.513593,0.513593,0,0,0,0,0,6,6,0,0,0,0,0.6030776,0.6030776,0,4.115158,3.97046,0.1062756,4.375221,4.152021,0.1699624,1,1.07,2.193349,2.314967,6.435608,7,6,7
15,25,2,1,True,High,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1000098,0.1000098,0,4.268845,4.106951,0.1618934,4.403969,4.1301,0.2499747,1,0.02,1.859552,3.447319,10.41536,4,3,4
15,12,1,2,True,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.517731,4.255688,0.2141337,1,-5.02,1.888513,10.7446,89.53799,1,1,1
15,1,2,1,False,Low,Clear,0,0,0,0,4,4,0,0,0,0,0.5377091,0.5377091,0,0,0,0,0,4,4,0,0,0,0,0.5555237,0.5555237,0,4.10334,3.92759,0.06350231,4.255302,3.996346,0.2943077,1,1.08,2.417839,2.215648,6.159501,6,2,5
15,29,2,2,True,High,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.1139757,0.1139757,0,0,0,0,4.457443,4.250037,0.2215848,1,-0.10,2.138674,1.375919,7.591355,6,4,3
15,11,4,1,True,Low,Clear,0,0,0,0,4,4,0,0,0,0,0.6580663,0.6580663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.317482,4.243977,0.07350492,4.320259,4.099481,0.2279401,1,0.68,2.142338,2.802623,7.791291,7,6,7
15,14,3,2,True,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0.1761874,0.1761874,0,4.31736,4.206068,0.1112919,4.579826,4.262681,0.2329726,1,-5.02,1.854972,1.508206,8.900376,1,2,1
16,18,3,1,False,High,Clear,0,0,0,0,2,2,0.4679915,0,0,0.4679915,0.8527994,1.320791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.165794,3.974047,0.2091374,4.067825,3.829639,0.1738691,1,1.78,2.635724,1.275662,3.546341,4,5,6
16,29,2,2,True,High,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.095009,3.958972,0.1360371,4.095009,3.89454,0.1920073,1,0.04,2.646773,0.9452457,4.247269,5,6,6
16,26,3,1,True,High,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.590851,3.590851,0,3.929268,3.750914,0.195636,1,-0.08,2.61718,3.142038,8.734864,5,6,6
16,17,2,1,False,High,Clear,2,0,0,2,0,2,0.5536292,0,0,0.5536292,0.1794169,0.7330461,0.087853,0,0,0,0,0,0,0,0,0,0,0,0,0,4.155861,3.883416,0.2122827,4.083366,3.809794,0.276257,1,1.09,2.547663,2.063955,5.737793,4,5,5
16,26,3,1,True,High,Clear,0,0,0,0,2,2,0,0,0,0,0.4227016,0.4227016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.195351,4.111835,0.08351612,4.223755,3.965292,0.2236767,1,0.76,2.534229,2.421158,6.73082,5,6,6
16,16,1,1,False,High,Clear,0,0,0,0,2,2,0.5086033,0,0,0.5086033,1.001917,1.51052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.03936,3.777759,0.2255731,3.8825,3.699842,0.2763145,1,2.06,2.635191,0.9881879,2.747162,5,6,6
16,6,3,2,False,Low,Clear,0,0,0,0,2,2,0.1544552,0,0,0.1544552,0.4887195,0.6431747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.158218,3.860216,0.2640548,4.054451,3.581182,0.5705931,1,1.04,2.849227,0.08345149,0.2319951,6,6,6
16,25,2,1,True,High,Clear,0,0,0,0,2,2,0.3348324,0,0,0.3348324,0.265175,0.6000074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.682404,3.588278,0.1112912,3.700027,3.456248,0.2918506,1,1.04,2.821289,1.875986,5.215241,6,6,6
16,2,3,1,False,Low,Clear,2,0,0,2,0,2,0.8414234,0.0220318,0,0.8634552,0.0248192,0.8882744,0.0892133,0,0,0,0,0,0,0,0,0,0,0,0,0,3.683434,3.386737,0.3354347,3.672882,3.486429,0.2248456,1,1.41,2.724051,1.570761,4.366715,6,6,6
16,1,2,1,False,Low,Clear,2,0,0,2,0,2,0.2225668,0,0,0.2225668,0.2216266,0.4441934,0.0675191,2,0,0,2,2,4,0.3886603,0.064136,0,0.4527963,0.7520381,1.204834,0.4888708,3.749512,3.534999,0.113904,4.167641,3.690886,0.4868081,1,1.15,2.858057,1.724759,4.794831,6,7,7
16,12,1,2,True,Low,Clear,0,0,0,0,15,15,0.2906634,0,0,0.2906634,3.242714,3.533378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.117134,3.772706,0.3202586,0,0,0,0,0.00,0,0,0,4,1,1
16,28,1,2,True,High,Clear,0,0,0,0,9,9,0.840228,0,0,0.840228,1.75758,2.597808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.809715,3.464966,0.2844021,3.81871,3.745264,0.07344627,0,5.15,0.2436326,0,0,4,1,1
16,20,1,2,False,High,Clear,0,0,0,0,10,10,0.5748949,0,0,0.5748949,2.167454,2.742349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.055283,3.852556,0.1836321,0,0,0,0,0.00,0,0,0,4,1,1
16,31,4,2,True,High,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.103577,4.050648,0.05292892,4.132332,3.880962,0.2425125,1,-5.02,2.501449,1.104376,5.28035,5,1,1
16,30,3,2,True,High,Clear,0,0,0,0,2,2,0,0,0,0,0.3781263,0.3781263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.687355,3.536809,0.1505456,3.643936,3.403002,0.3270435,1,0.60,2.907387,0.4459515,1.475785,6,6,7
16,15,4,2,True,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0.1348125,0,0.1348125,0,0.1348125,0.2752026,3.783905,3.763865,0.0200398,3.927536,3.56989,0.4268696,1,0.08,3.058855,0.7076753,2.749527,6,6,6
16,10,3,1,True,Low,Clear,0,0,0,0,0,0,0,0.0676918,0,0.0676918,0.0202823,0.0879741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.901367,3.794568,0.1067994,4.002739,3.794562,0.2745478,1,0.10,2.674083,2.925066,8.131684,4,5,5
16,9,2,1,True,Low,Clear,0,0,0,0,2,2,0.0427105,0,0,0.0427105,0.6333221,0.6760325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.812752,3.488437,0.0789032,3.78717,3.416977,0.4404516,1,1.05,2.918213,1.752428,4.87175,5,6,6
16,27,4,1,True,High,Clear,0,0,0,0,2,2,0.0653815,0.0244667,0,0.0898482,0.3773361,0.4671843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.787491,3.63873,0.1487613,3.787491,3.374051,0.5264375,1,0.40,3.008382,2.333843,6.488083,4,5,5
16,4,1,2,False,Low,Clear,4,2,0,6,14,20,0.8849413,0.4253936,0,1.310335,2.688974,3.999309,0.1119892,0,0,0,0,0,0,0,0,0,0,0,0,0,3.921928,3.648106,0.1786008,0,0,0,0,0.00,0,0,0,4,1,1
16,19,4,1,False,High,Clear,0,0,0,0,2,2,0.0443558,0,0,0.0443558,0.4334141,0.4777699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.537773,3.428228,0.09072423,3.71904,3.252456,0.5150111,1,1.06,3.051089,1.610154,4.476227,6,6,7
16,13,2,2,True,Low,Clear,0,2,0,2,2,4,0.1785767,0.1546769,0,0.3332536,0.380049,0.7133026,0.0889908,0,0,0,0,0,0,0,0,0,0,0,0,0,3.615456,3.348149,0.1284184,3.658188,3.320508,0.4210062,-1,1.18,2.485854,-0.06677623,-0.1856379,4,5,7
16,8,1,1,True,Low,Clear,0,0,0,0,2,2,0.5531076,0,0,0.5531076,0.6456406,1.198748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.020821,3.854802,0.1115081,3.870667,3.637872,0.2940347,1,1.40,2.711864,1.573434,4.374146,4,1,1
16,0,1,1,False,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.761826,3.532933,0.2430103,-1,-5.02,2.314733,0,0,5,1,1
16,23,4,2,False,High,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.515808,3.454353,0.06145477,3.921379,3.428281,0.4669976,1,-0.06,2.785715,0.9506757,4.271668,4,1,1
16,0,1,1,False,Low,Clear,0,0,0,0,0,0,0.0441125,0,0,0.0441125,0,0.0441125,0,3,0,0,3,0,3,0.3192379,0.0343025,0,0.3535404,0.2586644,0.6122048,0,3.945198,3.919716,0.02548218,4.012764,3.619904,0.4619472,1,-0.04,2.954192,2.786184,7.745591,5,1,1
16,23,4,2,False,High,Clear,2,0,0,2,2,4,0.4882037,0.1794464,0,0.6676501,0.1312707,0.7989208,0.0884425,0,0,0,0,0,0,0,0,0,0,0,0,0,3.697784,3.359694,0.0886662,3.574615,3.206673,0.4870212,1,0.98,3.014103,-0.03220245,-0.0895228,6,6,7
16,24,1,1,True,High,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.619896,3.592005,0.02789092,3.795105,3.580909,0.2395551,1,0.04,2.555162,3.068773,8.53119,5,1,1
16,21,2,2,False,High,Clear,0,0,0,0,2,2,0.2465301,0.2430158,0,0.4895459,0.3329802,0.8225261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.668793,3.352164,0.1713486,3.65892,3.256476,0.5356674,-1,1.02,2.60561,-0.06468501,-0.1798243,6,6,7
16,5,2,2,False,Low,Clear,0,2,0,2,0,2,0,0.1939101,0,0.1939101,0.09190251,0.2858126,0.1995262,0,1,0,1,0,1,0,0.09046759,0,0.09046759,0.0213683,0.1118359,0,3.967545,3.746668,0.2208767,3.934845,3.513545,0.5603471,1,0.33,3.096019,0.5353865,1.891678,5,6,5
16,7,4,2,False,Low,Clear,0,0,0,0,2,2,0.0241931,0.1323522,0,0.1565453,0.7123606,0.8689059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.680618,3.380961,0.2504578,3.715759,3.403995,0.2792532,1,1.19,2.584737,0.1866385,0.5340276,4,6,5
16,3,4,1,False,Low,Clear,2,1,0,3,0,3,0.5793152,0.1072715,0,0.6865867,0.1567362,0.8433229,0.0885378,0,0,0,0,0,0,0,0,0,0,0,0,0,3.499733,3.350186,0.2059798,3.683296,3.357129,0.3789866,1,1.11,2.680121,1.87581,5.214753,5,6,7
16,11,4,1,True,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.799622,3.799622,0,4.058037,3.483618,0.7730191,1,-0.08,2.766615,3.030978,8.426118,4,5,5
16,22,3,2,False,High,Clear,0,0,0,0,2,2,0.1777302,0,0,0.1777302,0.57807,0.7558002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.688309,3.612793,0.07551599,3.856926,3.251079,0.6592407,1,0.91,3.028976,0.03572661,0.09931997,4,6,6
16,14,3,2,True,Low,Clear,0,0,0,0,2,2,0,0,0,0,0.155259,0.155259,0,0,0,0,0,1,1,0,0.0450324,0,0.0450324,0.199635,0.2446674,0,3.849411,3.811879,0.03753161,3.855843,3.577497,0.3776033,1,0.09,2.779419,0.9037471,3.887284,5,6,5
17,0,1,1,False,Low,Clear,0,0,0,0,1,1,0,0,0,0,0.2442716,0.2442716,0,0,0,0,0,2,2,0,0,0,0,0.2059524,0.2059524,0,5.047646,4.833564,0.1901374,5.322937,4.8672,0.3367438,1,1.52,2.007197,2.18519,6.07483,4,1,1
17,22,3,2,False,High,Clear,0,0,0,0,4,4,0,0,0,0,0.5148957,0.5148957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.833702,4.566153,0.4725189,4.997284,4.551507,0.3196502,1,0.95,1.713362,0.9441145,4.181763,6,6,7
17,14,3,2,True,Low,Clear,0,0,0,0,0,0,0,0,0,0,0.1341962,0.1341962,0,0,0,0,0,0,0,0,0,0,0,0.1573713,0.1573713,0,4.89502,4.658569,0.2364502,5.027031,4.75482,0.1978817,1,0.89,1.74739,0.9774326,4.423172,6,6,7
17,25,2,1,True,High,Clear,0,0,0,0,3,3,0,0,0,0,0.3545983,0.3545983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.925529,4.678414,0.2471151,4.994026,4.692229,0.2832513,1,0.73,1.640707,3.331296,9.261003,6,5,7
17,28,1,2,True,High,Clear,0,0,0,0,2,2,0,0,0,0,0.3782712,0.3782712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.219139,4.846591,0.3598557,0,0,0,0,0.00,0,0,0,1,1,1
17,5,2,2,False,Low,Clear,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11734,4.956951,0.1852775,5.222923,5.019207,0.2037163,0,-5.02,0.621794,0,0,4,4,6
17,15,4,2,True,Low,Clear,0,0,0,0,4,4,0,0,0,0,0.6423243,0.6423243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.144951,4.858721,0.2963095,0,0,0,0,0.00,0,0,0,3,4,4
